JobId,IfdefJobId,SimExitCode,VarExitCode,DiffErrors,ErrOnlyInSim,ErrOnlyInVar,OkInBoth,SameErrors,TestOnlyInSim,TestOnlyInVar,VarTime,SimTime,TestDir,TestCfg,ProgramCfg,TimeDiff
3983,173,0,0,0,0,0,13,0,0,0,351.96,354.44,extra1,plock.cfg,id2i_optionstruct_004.h,0.7021517554
3984,173,0,0,0,0,0,13,0,0,0,340.05,339.55,extra1,plock.cfg,id2i_optionstruct_005.h,-0.1471453796
3985,173,0,0,0,0,0,13,0,0,0,379.12,377.45,extra1,plock.cfg,id2i_optionstruct_006.h,-0.4414660904
3986,173,0,0,0,0,0,13,0,0,0,347.33,348.06,extra1,plock.cfg,id2i_optionstruct_007.h,0.2099541265
3987,173,0,0,0,0,0,13,0,0,0,360.85,359.99,extra1,plock.cfg,id2i_optionstruct_008.h,-0.23861051
3988,173,0,0,0,0,0,13,0,0,0,363.03,355.92,extra1,plock.cfg,id2i_optionstruct_009.h,-1.9778844148
3990,173,0,0,0,0,0,13,0,0,0,340.15,340.7,extra1,plock.cfg,id2i_optionstruct_011.h,0.1615627524
3991,173,0,0,0,0,0,13,0,0,0,337.66,338.44,extra1,plock.cfg,id2i_optionstruct_012.h,0.2307350984
3992,173,0,0,0,0,0,13,0,0,0,338.1,335.36,extra1,plock.cfg,id2i_optionstruct_013.h,-0.8137083123
3993,173,0,0,0,0,0,13,0,0,0,354.29,355.01,extra1,plock.cfg,id2i_optionstruct_014.h,0.2030170591
3994,173,0,0,0,0,0,13,0,0,0,368.03,370.55,extra1,plock.cfg,id2i_optionstruct_015.h,0.6823905332
3995,173,0,0,0,0,0,13,0,0,0,389.15,389.17,extra1,plock.cfg,id2i_optionstruct_016.h,0.0051392743
3996,173,0,0,0,0,0,13,0,0,0,356.29,358.91,extra1,plock.cfg,id2i_optionstruct_017.h,0.7326621924
3997,173,1,1,0,0,0,12,1,0,0,1108.16,1100.35,extra1,plock.cfg,id2i_optionstruct_018.h,-0.7072641736
3998,173,0,0,0,0,0,13,0,0,0,410.54,413.96,extra1,plock.cfg,id2i_optionstruct_019.h,0.8295936931
3999,173,0,0,0,0,0,13,0,0,0,380.67,386.49,extra1,plock.cfg,id2i_optionstruct_020.h,1.51728453
4000,173,0,0,0,0,0,13,0,0,0,378.32,379.46,extra1,plock.cfg,id2i_optionstruct_021.h,0.3008788831
4001,173,0,0,0,0,0,13,0,0,0,378.92,378.29,extra1,plock.cfg,id2i_optionstruct_022.h,-0.1664003381
4002,174,0,0,0,0,0,18,0,0,0,365.41,365.58,extra1,wal1.cfg,id2i_optionstruct_000.h,0.0465122642
4003,174,0,0,0,0,0,18,0,0,0,377.85,376.97,extra1,wal1.cfg,id2i_optionstruct_001.h,-0.2331681725
4004,174,0,0,0,0,0,18,0,0,0,350.05,346.61,extra1,wal1.cfg,id2i_optionstruct_002.h,-0.987569259
4005,174,0,0,0,0,0,18,0,0,0,349.83,351.2,extra1,wal1.cfg,id2i_optionstruct_003.h,0.3908534585
4006,174,0,0,0,0,0,18,0,0,0,360.57,355.34,extra1,wal1.cfg,id2i_optionstruct_004.h,-1.4610775097
4007,174,0,0,0,0,0,18,0,0,0,338.17,340.84,extra1,wal1.cfg,id2i_optionstruct_005.h,0.7864390804
4008,174,0,0,0,0,0,18,0,0,0,357.81,364.42,extra1,wal1.cfg,id2i_optionstruct_006.h,1.830441826
4009,174,0,0,0,0,0,18,0,0,0,378.24,380,extra1,wal1.cfg,id2i_optionstruct_007.h,0.4642329605
4010,174,0,0,0,0,0,18,0,0,0,348.02,346.29,extra1,wal1.cfg,id2i_optionstruct_008.h,-0.4983364779
4011,174,0,0,0,0,0,18,0,0,0,393.98,391.66,extra1,wal1.cfg,id2i_optionstruct_009.h,-0.5906012932
4013,174,0,0,0,0,0,18,0,0,0,389.63,387.81,extra1,wal1.cfg,id2i_optionstruct_011.h,-0.468203334
4014,174,0,0,0,0,0,18,0,0,0,364.31,361.65,extra1,wal1.cfg,id2i_optionstruct_012.h,-0.7328227451
4016,174,0,0,0,0,0,18,0,0,0,426.54,423.6,extra1,wal1.cfg,id2i_optionstruct_014.h,-0.6916507869
4017,174,0,0,0,0,0,18,0,0,0,383.16,379.54,extra1,wal1.cfg,id2i_optionstruct_015.h,-0.9492592107
4018,174,27,27,0,0,0,13,5,0,0,363.12,362.95,extra1,wal1.cfg,id2i_optionstruct_016.h,-0.0468274409
4019,174,0,0,0,0,0,18,0,0,0,381.17,378.72,extra1,wal1.cfg,id2i_optionstruct_017.h,-0.6448301728
4020,174,1,1,0,0,0,17,1,0,0,983.35,983.61,extra1,wal1.cfg,id2i_optionstruct_018.h,0.0264367349
4021,174,0,0,0,0,0,18,0,0,0,341.9,344.2,extra1,wal1.cfg,id2i_optionstruct_019.h,0.6704562017
4022,174,0,0,0,0,0,18,0,0,0,345.93,343.61,extra1,wal1.cfg,id2i_optionstruct_020.h,-0.6729123764
4023,174,0,0,0,0,0,18,0,0,0,392.28,398.88,extra1,wal1.cfg,id2i_optionstruct_021.h,1.6684362202
4024,174,0,0,0,0,0,18,0,0,0,365.14,355.7,extra1,wal1.cfg,id2i_optionstruct_022.h,-2.6191665279
